-37.814621	144.974442
-37.814621	144.974442
-37.814621	144.974442
-37.814621	144.974442
-37.814621	144.974442
-37.814621	144.974442
-37.814621	144.974442
-37.814621	144.974442
-37.814621	144.974442
-37.814621	144.974442
-37.810139	144.970459
-37.810139	144.970459
-37.810139	144.970459
-37.810139	144.970459
-37.810139	144.970459
-37.810139	144.970459
-37.810139	144.970459
-37.810139	144.970459
-37.810139	144.970459
-37.810139	144.970459
-37.819893	144.957306
-37.819893	144.957306
-37.819893	144.957306
-37.819893	144.957306
-37.819893	144.957306
-37.819893	144.957306
-37.819893	144.957306
-37.819893	144.957306
-37.819893	144.957306
-37.819893	144.957306
-37.814522	144.953629
-37.814522	144.953629
-37.814522	144.953629
-37.814522	144.953629
-37.814522	144.953629
-37.814522	144.953629
-37.814522	144.953629
-37.814522	144.953629
-37.814522	144.953629
-37.814522	144.953629
-37.814098	144.962997
-37.814098	144.962997
-37.814098	144.962997
-37.814098	144.962997
-37.814098	144.962997
-37.814098	144.962997
-37.814098	144.962997
-37.814098	144.962997
-37.814098	144.962997
-37.814098	144.962997
-37.811661	144.965912
-37.811661	144.965912
-37.811661	144.965912
-37.811661	144.965912
-37.811661	144.965912
-37.811661	144.965912
-37.811661	144.965912
-37.811661	144.965912
-37.811661	144.965912
-37.811661	144.965912
-37.813786	144.959213
-37.813786	144.959213
-37.813786	144.959213
-37.813786	144.959213
-37.813786	144.959213
-37.813786	144.959213
-37.813786	144.959213
-37.813786	144.959213
-37.813786	144.959213
-37.813786	144.959213
-37.812084	144.957672
-37.812084	144.957672
-37.812084	144.957672
-37.812084	144.957672
-37.812084	144.957672
-37.812084	144.957672
-37.812084	144.957672
-37.812084	144.957672
-37.812084	144.957672
-37.812084	144.957672
-37.814907	144.970276
-37.814907	144.970276
-37.814907	144.970276
-37.814907	144.970276
-37.814907	144.970276
-37.814907	144.970276
-37.814907	144.970276
-37.814907	144.970276
-37.814907	144.970276
-37.814907	144.970276
-37.815250	144.973145
-37.815250	144.973145
-37.815250	144.973145
-37.815250	144.973145
-37.815250	144.973145
-37.815250	144.973145
-37.815250	144.973145
-37.815250	144.973145
-37.815250	144.973145
-37.815250	144.973145
-37.810490	144.969833
-37.810490	144.969833
-37.810490	144.969833
-37.810490	144.969833
-37.810490	144.969833
-37.810490	144.969833
-37.810490	144.969833
-37.810490	144.969833
-37.810490	144.969833
-37.810490	144.969833
-37.815121	144.967239
-37.815121	144.967239
-37.815121	144.967239
-37.815121	144.967239
-37.815121	144.967239
-37.815121	144.967239
-37.815121	144.967239
-37.815121	144.967239
-37.815121	144.967239
-37.815121	144.967239
-37.819374	144.960724
-37.819374	144.960724
-37.819374	144.960724
-37.819374	144.960724
-37.819374	144.960724
-37.819374	144.960724
-37.819374	144.960724
-37.819374	144.960724
-37.819374	144.960724
-37.819374	144.960724
-37.814941	144.957108
-37.814941	144.957108
-37.814941	144.957108
-37.814941	144.957108
-37.814941	144.957108
-37.814941	144.957108
-37.814941	144.957108
-37.814941	144.957108
-37.814941	144.957108
-37.814941	144.957108
-37.814903	144.959473
-37.814903	144.959473
-37.814903	144.959473
-37.814903	144.959473
-37.814903	144.959473
-37.814903	144.959473
-37.814903	144.959473
-37.814903	144.959473
-37.814903	144.959473
-37.814903	144.959473
-37.812344	144.957474
-37.812344	144.957474
-37.812344	144.957474
-37.812344	144.957474
-37.812344	144.957474
-37.812344	144.957474
-37.812344	144.957474
-37.812344	144.957474
-37.812344	144.957474
-37.812344	144.957474
-37.812550	144.969116
-37.812550	144.969116
-37.812550	144.969116
-37.812550	144.969116
-37.812550	144.969116
-37.812550	144.969116
-37.812550	144.969116
-37.812550	144.969116
-37.812550	144.969116
-37.812550	144.969116
-37.812977	144.964996
-37.812977	144.964996
-37.812977	144.964996
-37.812977	144.964996
-37.812977	144.964996
-37.812977	144.964996
-37.812977	144.964996
-37.812977	144.964996
-37.812977	144.964996
-37.812977	144.964996
-37.815636	144.968918
-37.815636	144.968918
-37.815636	144.968918
-37.815636	144.968918
-37.815636	144.968918
-37.815636	144.968918
-37.815636	144.968918
-37.815636	144.968918
-37.815636	144.968918
-37.815636	144.968918
-37.814217	144.968689
-37.814217	144.968689
-37.814217	144.968689
-37.814217	144.968689
-37.814217	144.968689
-37.814217	144.968689
-37.814217	144.968689
-37.814217	144.968689
-37.814217	144.968689
-37.814217	144.968689
-37.811497	144.957855
-37.811497	144.957855
-37.811497	144.957855
-37.811497	144.957855
-37.811497	144.957855
-37.811497	144.957855
-37.811497	144.957855
-37.811497	144.957855
-37.811497	144.957855
-37.811497	144.957855
-37.817554	144.963684
-37.817554	144.963684
-37.817554	144.963684
-37.817554	144.963684
-37.817554	144.963684
-37.817554	144.963684
-37.817554	144.963684
-37.817554	144.963684
-37.817554	144.963684
-37.817554	144.963684
-37.813824	144.955643
-37.813824	144.955643
-37.813824	144.955643
-37.813824	144.955643
-37.813824	144.955643
-37.813824	144.955643
-37.813824	144.955643
-37.813824	144.955643
-37.813824	144.955643
-37.813824	144.955643
-37.817497	144.957336
-37.817497	144.957336
-37.817497	144.957336
-37.817497	144.957336
-37.817497	144.957336
